uniqueID,name,gender,birthDate,member,partyAbbrev,partyName,partySimplifiedName,year_elected
Staples1947,"Staples, Peter",male,1947-10-15,1,ALP,Australian Labor Party,Labor,1984
StClair1949,"St Clair, Stuart",male,1949-11-21,1,NPA,National Party of Australia,Nationals,1998
Steedman1943,"Steedman, Peter",male,1943-12-07,1,ALP,Australian Labor Party,Labor,1983
SteeleJohn1994,"Steele-John, Jordon",male,1994-10-14,0,GRN,Australian Greens,Australian Greens,NA
Steggall1974,"Steggall, Zali",female,1974-04-16,1,IND,Independent,Independent,2019
Stephens1954,"Stephens, Ursula",female,1954-07-07,0,ALP,Australian Labor Party,Labor,NA
Sterle1960,"Sterle, Glenn",male,1960-01-03,0,ALP,Australian Labor Party,Labor,NA
Stevens1983,"Stevens, James",male,1983-03-27,1,LIB,Liberal Party of Australia,Liberals,2019
Stewart1850,"Stewart, James",male,1850-09-07,0,ALP,Australian Labor Party,Labor,NA
Stewart1884,"Stewart, Frederick",male,1884-08-14,1,UAP,United Australia Party,United Australia Party,1931
Stewart1885,"Stewart, Percy",male,1885-10-18,1,C PROG,Country Progress Party,Country Progress Party,1919
Stewart1885,"Stewart, Percy",male,1885-10-18,1,CP,Australian Country Party,Nationals,1919
Stewart1885,"Stewart, Percy",male,1885-10-18,1,VFU,Victorian Farmers Union,Victorian Farmers Union,1919
Stewart1923,"Stewart, Frank",male,1923-02-20,1,ALP,Australian Labor Party,Labor,1977
Stewart1923,"Stewart, Frank",male,1923-02-20,1,ALP,Australian Labor Party,Labor,1953
StJohn1916,"St John, Edward",male,1916-08-15,1,IND LIB,Independent Liberal,Independent Liberal,1966
StJohn1916,"St John, Edward",male,1916-08-15,1,LIB,Liberal Party of Australia,Liberals,1966
StLedger1859,"St Ledger, Anthony",male,1859-02-18,0,ANTI-SOC,Anti-Socialist Party,Anti-Socialist Party,NA
Stoker1982,"Stoker, Amanda",female,1982-10-30,0,LIB,Liberal Party of Australia,Liberal Party of Australia,NA
Stokes1906,"Stokes, Philip",male,1906-10-25,1,LIB,Liberal Party of Australia,Liberals,1955
Stone1929,"Stone, John",male,1929-01-31,0,NPA,National Party of Australia,Nationals,NA
Stone1951,"Stone, Sharman",female,1951-04-23,1,LIB,Liberal Party of Australia,Liberals,1996
Storer1969,"Storer, Tim",male,1969-10-24,0,IND,Independent,Independent,NA
Storrer1854,"Storrer, David",male,1854-11-24,1,PROT,Protectionist Party,Protectionist Party,1903
Story1857,"Story, William",male,1857-05-31,1,ALP,Australian Labor Party,Labor,1917
Story1857,"Story, William",male,1857-05-31,1,NAT,Nationalist Party,Nationalist Party,1917
StottDespoja1969,"Stott Despoja, Natasha",female,1969-09-09,0,AD,Australian Democrats,Australian Democrats,NA
Street1894,"Street, Geoffrey",male,1894-01-21,1,UAP,United Australia Party,United Australia Party,1934
Street1926,"Street, Tony",male,1926-02-08,1,LIB,Liberal Party of Australia,Liberals,1966
Stumm1853,"Stumm, Jacob",male,1853-08-26,1,LIB,Liberal Party of Australia,Liberals,1913
Styles1841,"Styles, James",male,1841-07-03,0,PROT,Protectionist Party,Protectionist Party,NA
Sudmalis1955,"Sudmalis, Ann",female,1955-09-16,1,LIB,Liberal Party of Australia,Liberals,2013
Sukkar1981,"Sukkar, Michael",male,1981-09-11,1,LIB,Liberal Party of Australia,Liberals,2013
Sullivan1929,"Sullivan, John",male,1929-02-07,1,CP,Australian Country Party,Nationals,1974
Sullivan1929,"Sullivan, John",male,1929-02-07,1,NCP,National Country Party,Nationals,1974
Sullivan1942,"Sullivan, Kathy",female,1942-03-08,1,LIB,Liberal Party of Australia,Liberals,1984
Sullivan1950,"Sullivan, Jon",male,1950-11-10,1,ALP,Australian Labor Party,Labor,2007
Swan1954,"Swan, Wayne",male,1954-06-30,1,ALP,Australian Labor Party,Labor,1993
Swan1954,"Swan, Wayne",male,1954-06-30,1,ALP,Australian Labor Party,Labor,1998
Swanson1970,"Swanson, Meryl",female,1970-09-03,1,ALP,Australian Labor Party,Labor,2016
Swartz1911,"Swartz, Reg",male,1911-04-14,1,LIB,Liberal Party of Australia,Liberals,1949
Symon1846,"Symon, Josiah",male,1846-09-27,0,ANTI-SOC,Anti-Socialist Party,Anti-Socialist Party,NA
Symon1846,"Symon, Josiah",male,1846-09-27,0,FT,Free Trade,Free Trade,NA
Symon1965,"Symon, Mike",male,1965-02-21,1,ALP,Australian Labor Party,Labor,2007
Synon1959,"Synon, Karen",female,1959-09-15,0,LIB,Liberal Party of Australia,Liberals,NA
Tambling1943,"Tambling, Grant",male,1943-06-20,1,CLP,Country Liberal Party (Northern Territory),Country Liberal Party (Northern Territory),1980
Tambling1943,"Tambling, Grant",male,1943-06-20,1,NCP,National Country Party,Nationals,1980
Tambling1943,"Tambling, Grant",male,1943-06-20,1,NPA,National Party of Australia,Nationals,1980
Tangney1907,"Tangney, Dorothy",female,1907-03-13,0,ALP,Australian Labor Party,Labor,NA
Tanner1956,"Tanner, Lindsay",male,1956-04-24,1,ALP,Australian Labor Party,Labor,1993
Tate1894,"Tate, John",male,1894-03-21,0,LIB,Liberal Party of Australia,Liberals,NA
Tate1945,"Tate, Michael",male,1945-07-06,0,ALP,Australian Labor Party,Labor,NA
Taylor1938,"Taylor, Bill",male,1938-09-14,1,LIB,Liberal Party of Australia,Liberals,1988
Taylor1966,"Taylor, Angus",male,1966-09-30,1,LIB,Liberal Party of Australia,Liberals,2013
Tchen1941,"Tchen, Tsebin",male,1941-03-10,0,LIB,Liberal Party of Australia,Liberals,NA
Teague1944,"Teague, Baden",male,1944-09-18,0,LIB,Liberal Party of Australia,Liberals,NA
Tehan1916,"Tehan, Tom",male,1916-01-18,0,NCP,National Country Party,Nationals,NA
Tehan1968,"Tehan, Dan",male,1968-01-27,1,LIB,Liberal Party of Australia,Liberals,2010
Templeman1963,"Templeman, Susan",female,1963-07-30,1,ALP,Australian Labor Party,Labor,2016
Theodore1884,"Theodore, Ted",male,1884-12-29,1,ALP,Australian Labor Party,Labor,1927
Theophanous1946,"Theophanous, Andrew",male,1946-03-24,1,ALP,Australian Labor Party,Labor,1980
Theophanous1946,"Theophanous, Andrew",male,1946-03-24,1,ALP,Australian Labor Party,Labor,1984
Theophanous1946,"Theophanous, Andrew",male,1946-03-24,1,IND,Independent,Independent,1980
Theophanous1946,"Theophanous, Andrew",male,1946-03-24,1,IND,Independent,Independent,1984
Thistlethwaite1972,"Thistlethwaite, Matt",male,1972-09-06,1,ALP,Australian Labor Party,Labor,2013
Thomas1863,"Thomas, Josiah",male,1863-04-28,1,ALP,Australian Labor Party,Labor,1901
Thomas1863,"Thomas, Josiah",male,1863-04-28,1,NAT,Nationalist Party,Nationalist Party,1901
Thomas1936,"Thomas, Andrew",male,1936-03-14,0,LIB,Liberal Party of Australia,Liberals,NA
Thompson1863,"Thompson, William",male,1863-03-02,0,NAT,Nationalist Party,Nationalist Party,NA
Thompson1885,"Thompson, Victor",male,1885-09-10,1,CP,Australian Country Party,Nationals,1922
Thompson1886,"Thompson, Albert",male,1886-11-14,1,ALP,Australian Labor Party,Labor,1946
Thompson1886,"Thompson, Albert",male,1886-11-14,1,ALP,Australian Labor Party,Labor,1949
Thompson1960,"Thompson, Cameron",male,1960-10-01,1,LIB,Liberal Party of Australia,Liberals,1998
Thompson1988,"Thompson, Phillip",male,1988-05-07,1,LIB,Liberal Party of Australia,Liberals,2019
Thomson1848,"Thomson, Dugald",male,1848-12-28,1,ANTI-SOC,Anti-Socialist Party,Anti-Socialist Party,1901
Thomson1848,"Thomson, Dugald",male,1848-12-28,1,FT,Free Trade,Free Trade,1901
Thomson1856,"Thomson, David Alexander",male,1856-02-26,1,ALP,Australian Labor Party,Labor,1903
Thomson1862,"Thomson, John",male,NA,1,LIB,Liberal Party of Australia,Liberal Party of Australia,1906
Thomson1862,"Thomson, John",male,NA,1,NAT,Nationalist Party,Nationalist Party,1906
Thomson1862,"Thomson, John",male,NA,1,PROT,Protectionist Party,Protectionist Party,1906
Thomson1924,"Thomson, David Scott",male,1924-11-21,1,NCP,National Country Party,Nationals,1975
Thomson1924,"Thomson, David Scott",male,1924-11-21,1,NPA,National Party of Australia,Nationals,1975
Thomson1955,"Thomson, Kelvin",male,1955-05-01,1,ALP,Australian Labor Party,Labor,1996
Thomson1961,"Thomson, Andrew",male,1961-01-07,1,LIB,Liberal Party of Australia,Liberals,1995
Thomson1964,"Thomson, Craig",male,1964-07-31,1,ALP,Australian Labor Party,Labor,2007
Thomson1964,"Thomson, Craig",male,1964-07-31,1,IND,Independent,Independent,2007
Thorburn1930,"Thorburn, Ray",male,1930-11-15,1,ALP,Australian Labor Party,Labor,1972
Thorby1888,"Thorby, Harold",male,1888-10-02,1,CP,Australian Country Party,Nationals,1931
Thorp1953,"Thorp, Lin",female,1953-11-04,0,ALP,Australian Labor Party,Labor,NA
Thorpe1973,Lidia Thorpe,female,1973-08-18,0,GRN,Australian Greens,The Greens,NA
Thwaites1980,"Thwaites, Kate",female,1980-01-19,1,ALP,Australian Labor Party,Labor,2019
Ticehurst1945,"Ticehurst, Ken",male,1945-01-22,1,LIB,Liberal Party of Australia,Liberals,2001
Tickner1951,"Tickner, Robert",male,1951-12-24,1,ALP,Australian Labor Party,Labor,1984
Tierney1946,"Tierney, John",male,1946-01-21,0,LIB,Liberal Party of Australia,Liberals,NA
Tillem1974,"Tillem, Mehmet",male,1974-09-10,0,ALP,Australian Labor Party,Labor,NA
Timson1909,"Timson, Frank",male,1909-02-09,1,LIB,Liberal Party of Australia,Liberals,1949
Tollner1966,"Tollner, Dave",male,1966-01-31,1,CLP,Country Liberal Party (Northern Territory),Country Liberal Party (Northern Territory),2001
Toohey1909,"Toohey, Jim",male,1909-07-11,0,ALP,Australian Labor Party,Labor,NA
Townley1907,"Townley, Athol",male,1907-10-03,1,LIB,Liberal Party of Australia,Liberals,1949
Townley1934,"Townley, Michael",male,1934-11-04,0,IND,Independent,Independent,NA
Townley1934,"Townley, Michael",male,1934-11-04,0,IND,Independent,Independent,NA
Townley1934,"Townley, Michael",male,1934-11-04,0,LIB,Liberal Party of Australia,Liberal Party of Australia,NA
Treloar1892,"Treloar, Thomas",male,1892-08-01,1,CP,Australian Country Party,Nationals,1949
Trenwith1846,"Trenwith, William",male,1846-07-15,0,IND,Independent,Independent,NA
Trevor1961,"Trevor, Chris",male,1961-06-23,1,ALP,Australian Labor Party,Labor,2007
Troeth1940,"Troeth, Judith",female,1940-08-03,0,LIB,Liberal Party of Australia,Liberals,NA
Trood1948,"Trood, Russell",male,1948-12-05,0,LIB,Liberal Party of Australia,Liberals,NA
Truss1948,"Truss, Warren",male,1948-10-08,1,NP,The Nationals,Nationals,1990
Truss1948,"Truss, Warren",male,1948-10-08,1,NPA,National Party of Australia,Nationals,1990
Tuckey1935,"Tuckey, Wilson",male,1935-07-10,1,LIB,Liberal Party of Australia,Liberals,1980
Tudge1971,"Tudge, Alan",male,1971-02-24,1,LIB,Liberal Party of Australia,Liberals,2010
Tudor1866,"Tudor, Frank",male,1866-01-27,1,ALP,Australian Labor Party,Labor,1901
Tully1877,"Tully, James",male,NA,1,ALP,Australian Labor Party,Labor,1928
Turley1859,"Turley, Henry",male,1859-04-24,0,ALP,Australian Labor Party,Labor,NA
Turnbull1899,"Turnbull, Winton",male,1899-12-13,1,CP,Australian Country Party,Nationals,1949
Turnbull1899,"Turnbull, Winton",male,1899-12-13,1,CP,Australian Country Party,Nationals,1946
Turnbull1908,"Turnbull, Reg",male,1908-02-21,0,AP,Australia Party,Australia Party,NA
Turnbull1908,"Turnbull, Reg",male,1908-02-21,0,IND,Independent,Independent,NA
Turnbull1908,"Turnbull, Reg",male,1908-02-21,0,IND,Independent,Independent,NA
Turnbull1954,"Turnbull, Malcolm",male,1954-10-24,1,LIB,Liberal Party of Australia,Liberals,2004
Turner1851,"Turner, George",male,1851-08-08,1,PROT,Protectionist Party,Protectionist Party,1901
Turner1905,"Turner, Harry",male,1905-07-08,1,LIB,Liberal Party of Australia,Liberals,1952
Turnour1966,"Turnour, James",male,1966-04-07,1,ALP,Australian Labor Party,Labor,2007
Uppill1876,"Uppill, Oliver",male,1876-05-09,0,UAP,United Australia Party,United Australia Party,NA
Uren1921,"Uren, Tom",male,1921-05-28,1,ALP,Australian Labor Party,Labor,1958
Urquhart1957,"Urquhart, Anne",female,1957-10-18,0,ALP,Australian Labor Party,Labor,NA
Vaile1956,"Vaile, Mark",male,1956-04-18,1,NP,The Nationals,Nationals,1993
Vaile1956,"Vaile, Mark",male,1956-04-18,1,NPA,National Party of Australia,Nationals,1993
Vale1944,"Vale, Danna",female,1944-11-14,1,LIB,Liberal Party of Australia,Liberals,1996
Vallentine1946,"Vallentine, Jo",female,1946-05-30,0,GWA,The Greens (WA) Inc,The Greens (WA) Inc,NA
Vallentine1946,"Vallentine, Jo",female,1946-05-30,0,IND,Independent,Independent,NA
Vallentine1946,"Vallentine, Jo",female,1946-05-30,0,NDP,Nuclear Disarmament Party,Nuclear Disarmament Party,NA
Vamvakinou1959,"Vamvakinou, Maria",female,1959-01-04,1,ALP,Australian Labor Party,Labor,2001
Van,"Van, David",male,NA,0,LIB,Liberal Party of Australia,Liberals,NA
vanManen1965,"van Manen, Bert",male,1965-03-24,1,LIB,Liberal Party of Australia,Liberals,2010
Vanstone1952,"Vanstone, Amanda",female,1952-12-07,0,LIB,Liberal Party of Australia,Liberals,NA
Vardon1843,"Vardon, Joseph",male,1843-07-27,0,ANTI-SOC,Anti-Socialist Party,Anti-Socialist Party,NA
Vardon1843,"Vardon, Joseph",male,1843-07-27,0,LIB,Liberal Party of Australia,Liberal Party of Australia,NA
Vardon1866,"Vardon, Edward",male,1866-11-10,0,NAT,Nationalist Party,Nationalist Party,NA
Varvaris1974,"Varvaris, Nickolas",male,1974-05-25,1,LIB,Liberal Party of Australia,Liberals,2013
Vasta1966,"Vasta, Ross",male,1966-10-08,1,LIB,Liberal Party of Australia,Liberals,2004
Vasta1966,"Vasta, Ross",male,1966-10-08,1,LIB,Liberal Party of Australia,Liberals,2010
Verran1856,"Verran, John",male,1856-08-09,0,NAT,Nationalist Party,Nationalist Party,NA
Vigor1939,"Vigor, David",male,1939-06-24,0,AD,Australian Democrats,Australian Democrats,NA
Vigor1939,"Vigor, David",male,1939-06-24,0,UNITE AP,Unite Australia Party (John Siddons Group),Unite Australia Party (John Siddons Group),NA
Vincent1906,"Vincent, Seddon",male,1906-06-01,0,LIB,Liberal Party of Australia,Liberals,NA
Viner1933,"Viner, Ian",male,1933-01-21,1,LIB,Liberal Party of Australia,Liberals,1972
Wade1905,"Wade, Harrie",male,1905-01-10,0,CP,Australian Country Party,Nationals,NA
Wakelin1946,"Wakelin, Barry",male,1946-05-07,1,LIB,Liberal Party of Australia,Liberals,1993
Walker1841,"Walker, James",male,1841-03-20,0,FT,Free Trade,Free Trade,NA
Walker1942,"Walker, Frank",male,1942-07-07,1,ALP,Australian Labor Party,Labor,1990
Wallace1881,"Wallace, Con",male,1881-01-19,1,ALP,Australian Labor Party,Labor,1917
Wallace1968,"Wallace, Andrew",male,1968-04-23,1,LIB,Liberal Party of Australia,Liberals,2016
Wallis1922,"Wallis, Laurie",male,1922-09-10,1,ALP,Australian Labor Party,Labor,1969
Walsh1935,"Walsh, Peter",male,1935-03-11,0,ALP,Australian Labor Party,Labor,NA
Walsh1971,"Walsh, Jess",female,1971-05-16,0,ALP,Australian Labor Party,Labor,NA
Walters1925,"Walters, Shirley",female,1925-08-31,0,LIB,Liberal Party of Australia,Liberals,NA
Wang1981,"Wang, Dio",male,1981-01-20,0,PUP,Palmer United Party,Palmer United Party,NA
Ward1872,"Ward, Frederick",male,1872-05-11,0,ALP,Australian Labor Party,Labor,NA
Ward1899,"Ward, Eddie",male,1899-03-07,1,ALP,Australian Labor Party,Labor,1931
Ward1899,"Ward, Eddie",male,1899-03-07,1,ALP,Australian Labor Party,Labor,1932
Ward1899,"Ward, Eddie",male,1899-03-07,1,ALP,Australian Labor Party,Labor,1931
Ward1899,"Ward, Eddie",male,1899-03-07,1,ALP,Australian Labor Party,Labor,1932
Ward1899,"Ward, Eddie",male,1899-03-07,1,LANG LAB,Lang Labor Party,Lang Labor Party,1931
Ward1899,"Ward, Eddie",male,1899-03-07,1,LANG LAB,Lang Labor Party,Lang Labor Party,1932
Wardlaw1888,"Wardlaw, Robert",male,1888-08-04,0,LIB,Liberal Party of Australia,Liberals,NA
Washer1945,"Washer, Mal",male,1945-08-12,1,LIB,Liberal Party of Australia,Liberals,1998
Waters1977,"Waters, Larissa",female,1977-02-08,0,GRN,Australian Greens,Australian Greens,NA
Watkins1865,"Watkins, David (Member)",male,1865-05-05,1,ALP,Australian Labor Party,Labor,1901
Watkins1865,"Watkins, David (Member)",male,1865-05-05,1,FLP,Federal Labor Party,Federal Labor Party,1901
Watkins1896,"Watkins, David (Oliver)",male,1896-07-10,1,ALP,Australian Labor Party,Labor,1935
Watkins1896,"Watkins, David (Oliver)",male,1896-07-10,1,FLP,Federal Labor Party,Federal Labor Party,1935
Watson1864,"Watson, William",male,1864-10-22,1,IND,Independent,Independent,1922
Watson1864,"Watson, William",male,1864-10-22,1,IND,Independent,Independent,1931
Watson1864,"Watson, William",male,1864-10-22,1,UAP,United Australia Party,United Australia Party,1922
Watson1864,"Watson, William",male,1864-10-22,1,UAP,United Australia Party,United Australia Party,1931
Watson1867,"Watson, Chris",male,1867-04-09,1,ALP,Australian Labor Party,Labor,1901
Watson1867,"Watson, Chris",male,1867-04-09,1,ALP,Australian Labor Party,Labor,1906
Watson1870,"Watson, David (Senator)",male,1870-02-14,0,ALP,Australian Labor Party,Labor,NA
Watson1937,"Watson, John",male,1937-01-25,0,LIB,Liberal Party of Australia,Liberals,NA
Watson1945,"Watson, David",male,1945-01-29,1,LIB,Liberal Party of Australia,Liberals,1984
Watt1871,"Watt, William",male,1871-11-23,1,LIB,Liberal Party of Australia,Liberals,1914
Watt1871,"Watt, William",male,1871-11-23,1,LIB,Liberal Party of Australia,Liberal Party of Australia,1914
Watt1871,"Watt, William",male,1871-11-23,1,NAT,Nationalist Party,Nationalist Party,1914
Watt1871,"Watt, William",male,1871-11-23,1,NAT,Nationalist Party,Nationalist Party,1914
Watt1973,"Watt, Murray",male,1973-01-20,0,ALP,Australian Labor Party,Labor,NA
Watts1982,"Watts, Tim",male,1982-06-08,1,ALP,Australian Labor Party,Labor,2013
Webb1908,"Webb, Harry",male,1908-02-02,1,ALP,Australian Labor Party,Labor,1955
Webb1908,"Webb, Harry",male,1908-02-02,1,ALP,Australian Labor Party,Labor,1961
Webb1908,"Webb, Harry",male,1908-02-02,1,ALP,Australian Labor Party,Labor,1954
Webber1965,"Webber, Ruth",female,1965-03-24,0,ALP,Australian Labor Party,Labor,NA
Webster1860,"Webster, William",male,1860-06-07,1,ALP,Australian Labor Party,Labor,1903
Webster1860,"Webster, William",male,1860-06-07,1,NAT,Nationalist Party,Nationalist Party,1903
Webster1925,"Webster, James",male,1925-06-14,0,CP,Australian Country Party,Nationals,NA
Webster1925,"Webster, James",male,1925-06-14,0,NCP,National Country Party,Nationals,NA
Webster1934,"Webster, Alasdair",male,1934-02-12,1,LIB,Liberal Party of Australia,Liberals,1984
Webster1959,"Webster, Anne",female,NA,1,NP,The Nationals,The Nationals,2019
Wedgwood1896,"Wedgwood, Ivy",female,1896-10-18,0,LIB,Liberal Party of Australia,Liberals,NA
Wells1949,"Wells, Deane",male,1949-01-13,1,ALP,Australian Labor Party,Labor,1983
Wells1985,"Wells, Anika",female,NA,1,ALP,Australian Labor Party,Labor,2019
Wentworth1907,"Wentworth, William",male,1907-09-08,1,IND LIB,Independent Liberal,Independent Liberal,1949
Wentworth1907,"Wentworth, William",male,1907-09-08,1,LIB,Liberal Party of Australia,Liberals,1949
West1852,"West, John",male,1852-01-27,1,ALP,Australian Labor Party,Labor,1910
West1934,"West, Stewart",male,1934-03-31,1,ALP,Australian Labor Party,Labor,1977
West1947,"West, Sue",female,1947-09-21,0,ALP,Australian Labor Party,Labor,NA
West1952,"West, Andrea",female,1952-09-16,1,LIB,Liberal Party of Australia,Liberals,1996
Whan1933,"Whan, Bob",male,1933-01-05,1,ALP,Australian Labor Party,Labor,1972
Wheeldon1929,"Wheeldon, John",male,1929-08-09,0,ALP,Australian Labor Party,Labor,NA
Wheeler1909,"Wheeler, Roy",male,1909-02-04,1,LIB,Liberal Party of Australia,Liberals,1949
Wheelwright1953,"Wheelwright, Thomas",male,1953-04-29,0,ALP,Australian Labor Party,Labor,NA
WhishWilson1968,"Whish-Wilson, Peter",male,1968-02-24,0,GRN,Australian Greens,Australian Greens,NA
White1888,"White, Thomas",male,1888-04-26,1,LIB,Liberal Party of Australia,Liberal Party of Australia,1929
White1888,"White, Thomas",male,1888-04-26,1,NAT,Nationalist Party,Nationalist Party,1929
White1888,"White, Thomas",male,1888-04-26,1,UAP,United Australia Party,United Australia Party,1929
White1936,"White, Peter",male,1936-01-19,1,LIB,Liberal Party of Australia,Liberals,1981
Whiteley1960,"Whiteley, Brett",male,1960-07-01,1,LIB,Liberal Party of Australia,Liberals,2013
Whiteside1902,"Whiteside, George",male,1902-09-20,0,ALP,Australian Labor Party,Labor,NA
Whitlam1916,"Whitlam, Gough",male,1916-07-11,1,ALP,Australian Labor Party,Labor,1952
Whitlam1944,"Whitlam, Tony",male,1944-01-07,1,ALP,Australian Labor Party,Labor,1975
Whitsitt1869,"Whitsitt, Joshua",male,1869-09-26,1,CP,Australian Country Party,Nationals,1922
Whittorn1911,"Whittorn, Ray",male,1911-10-04,1,LIB,Liberal Party of Australia,Liberals,1960
Wicks1973,"Wicks, Lucy",female,1973-01-01,1,LIB,Liberal Party of Australia,Liberals,2013
